user_id,reason,wallet_id
403554,e9y record expired,1244264678935542735
298950,e9y record expired,1242873753375490134
326264,e9y record expired,1112976770167159876
379283,e9y record expired,1232717290655975403
388250,e9y record expired,1217868783680765578
370974,e9y record expired,1194736050853921671
283442,e9y record expired,1059320166800372348
355829,e9y record expired,1171472394618259203
326263,e9y record expired,1112975839922652940
246516,e9y record expired,971440871711399274
327668,e9y record expired,1116294197388230579
326267,e9y record expired,1121271274859887402
326292,e9y record expired,1113039568807035458
244808,e9y record expired,1025472180392509965
240876,e9y record expired,950941070329854073
276305,e9y record expired,1054947828715366949
326295,e9y record expired,1137415498813875778
326367,e9y record expired,1137376152512966883
326041,e9y record expired,1139342059312852738
365328,e9y record expired,1190307801373661899
370181,e9y record expired,1193726730460259108
373235,e9y record expired,1197911986683676661
335505,e9y record expired,1204217289195878263
392181,e9y record expired,1223670716515491302
362564,e9y record expired,1187058696755532898
372786,e9y record expired,1197342734103800776
389714,e9y record expired,1219805737946014808
408968,e9y record expired,1251573362641429422
350566,e9y record expired,1161424626986821060
252590,e9y record expired,1197215453933178921
387016,e9y record expired,1220598506710975993
342265,e9y record expired,1146480177985494324
326814,e9y record expired,1215472590217679279
328522,e9y record expired,1166451318543995782
343469,e9y record expired,1148655019019690282
292435,e9y record expired,1172569845111693841
377804,e9y record expired,1203361092900836056
374601,e9y record expired,1243441951191250032
376050,e9y record expired,1200164582357988809
368273,e9y record expired,1200171197829434275
376038,e9y record expired,1225556464900833484
368018,e9y record expired,1240773781747588003
323954,e9y record expired,1106670683339319704
367503,e9y record expired,1191506305301394608
329374,e9y record expired,1124793985755234046
389554,e9y record expired,1220398256826210412
383275,e9y record expired,1210983937866855007
390108,e9y record expired,1220393783520862278
336458,e9y record expired,1134404850988988286
327887,e9y record expired,1118211680539178075
385884,e9y record expired,1215073350522150059
348451,e9y record expired,1161417937228863663
391617,e9y record expired,1223391081226251276
371883,e9y record expired,1199795521081827224
334123,e9y record expired,1131168948257866111
363105,e9y record expired,1187563932523811345
375502,e9y record expired,1199772601652055984
324557,e9y record expired,1108449168858868933
393156,e9y record expired,1230709394013300453
369794,e9y record expired,1193265519277701632
271559,e9y record expired,1032328366544230165
307850,e9y record expired,1085644931938854681
352735,e9y record expired,1164335972443251027
348437,e9y record expired,1157729919414430432
371778,e9y record expired,1207768895226047186
348005,e9y record expired,1157696800901623863
331314,e9y record expired,1204873110125015524
283417,e9y record expired,1131043063870475049
371929,e9y record expired,1195809468025684184
370322,e9y record expired,1197587100443921051
332342,e9y record expired,1132064105258453885
383100,e9y record expired,1210662510117706753
362751,e9y record expired,1192880169306115132
383317,e9y record expired,1211007370381036887
390207,e9y record expired,1300616127664921427
368034,e9y record expired,1192599149694577628
370925,e9y record expired,1194700919672661840
368095,e9y record expired,1200453000144325649
363324,e9y record expired,1198106458954303840
362887,e9y record expired,1195441526743483151
362944,e9y record expired,1195593887638529171
362848,e9y record expired,1191904343820312670
375732,e9y record expired,1200228039461594901
390273,e9y record expired,1220551435628243117
366827,e9y record expired,1196543883680845227
362902,e9y record expired,1197765823926276626
389989,e9y record expired,1220213104072682173
362914,e9y record expired,1198107245117047800
362696,e9y record expired,1191906088009784415
373443,e9y record expired,1198317410094460383
284277,e9y record expired,1084594058323449524
367724,e9y record expired,1192832841924989934
373925,e9y record expired,1202739766104696479
382822,e9y record expired,1210289485661331970
388510,e9y record expired,1254919064672223796
363433,e9y record expired,1271569058636347421
264348,e9y record expired,1179183194760371549
374853,e9y record expired,1213172970201492853
362931,e9y record expired,1181809730398602547
376772,e9y record expired,1200933621187196638
372504,e9y record expired,1212403054786409792
370880,e9y record expired,1200184643805024722
378873,e9y record expired,1218240371072728900
407325,e9y record expired,1250202793952473495
378987,e9y record expired,1208575734530793648
387977,e9y record expired,1217266798907409870
367944,e9y record expired,1193367153095566497
304071,e9y record expired,1089408591666937905
348899,e9y record expired,1184159087950992867
224846,e9y record expired,928825783641771475
373386,e9y record expired,1197978075919479342
347633,e9y record expired,1156683681430051867
335727,e9y record expired,1192150176213890376
340593,e9y record expired,1173298728382226590
290512,e9y record expired,1072887308926459795
248696,e9y record expired,973950804725253416
264510,e9y record expired,1078944995349631505
264486,e9y record expired,1015873285831632064
332107,e9y record expired,1126992179906607832
262966,e9y record expired,1015071610405068895
213607,e9y record expired,929758289941212649
337364,e9y record expired,1219649823757038569
300113,e9y record expired,1193939945507260965
341094,e9y record expired,1206287445128492990
344045,e9y record expired,1164251587330006916
340913,e9y record expired,1172156774770584267
384522,e9y record expired,1252729552114147508
367624,e9y record expired,1263138998252938573
346081,e9y record expired,1163983794894674827
343118,e9y record expired,1187910314531255522
352811,e9y record expired,1162905378712645607
354507,e9y record expired,1165342129775150358
339072,e9y record expired,1167191926686442529
354874,e9y record expired,1192908543120165430
345727,e9y record expired,1196832611590706397
244991,e9y record expired,1037138188343285999
385419,e9y record expired,1214637601093239233
378274,e9y record expired,1203004182403439073
285398,e9y record expired,1061331638441148345
267399,e9y record expired,1100759878039079402
307939,e9y record expired,1085734512277535780
283798,e9y record expired,1059871331019943835
370959,e9y record expired,1194716761456163135
368831,e9y record expired,1205301512698241834
353949,e9y record expired,1192892565143560864
369072,e9y record expired,1193025849569658657
368811,e9y record expired,1197623788334152962
379165,e9y record expired,1204533672269191480
303902,e9y record expired,1117084707179723012
318048,e9y record expired,1093612881618823304
285202,e9y record expired,1069840873397792407
280175,e9y record expired,1053060530582363535
355576,e9y record expired,1192502138089658906
359210,e9y record expired,1173971635686069679
344713,e9y record expired,1312095253295651629
344874,e9y record expired,1153778447553574355
378882,e9y record expired,1204122070222461300
323440,e9y record expired,1105862294291527492
227522,e9y record expired,932748550734783270
359088,e9y record expired,1173492713266363895
367700,e9y record expired,1199907869524724073
389887,e9y record expired,1223074196476125867
358690,e9y record expired,1192590093154087405
381443,e9y record expired,1235341152089179094
371200,e9y record expired,1195336046258630425
216335,e9y record expired,1191580675083810646
370888,e9y record expired,1204483843987106797
379601,e9y record expired,1207364062364892278
378701,e9y record expired,1203472665101506218
378708,e9y record expired,1203455748519466023
371314,e9y record expired,1195092293841679959
415307,e9y record expired,1265720987677252785
345269,e9y record expired,1159949577169820312
344453,e9y record expired,1232167828745561575
347928,e9y record expired,1182805428742342165
345212,e9y record expired,1151962393810961595
13686,e9y record expired,1170031217737581833
346658,e9y record expired,1188648808596565792
343694,e9y record expired,1149031286686248504
342642,e9y record expired,1154114086353997865
343752,e9y record expired,1190661489233796764
369685,e9y record expired,1193235667969157252
359995,e9y record expired,1192897823383295704
369984,e9y record expired,1193321588800685220
264985,e9y record expired,1145004896764207446
326035,e9y record expired,1112020686720847490
370855,e9y record expired,1194672608965095888
372688,e9y record expired,1197290223950649962
356050,e9y record expired,1168644436893277739
343439,e9y record expired,1151927180893206335
359449,e9y record expired,1237896363102160404
359346,e9y record expired,1180208532918791162
359263,e9y record expired,1179156449569438907
359252,e9y record expired,1179122223868400809
359886,e9y record expired,1207066128930439579
353239,e9y record expired,1193346623437706346
362362,e9y record expired,1180966628436923707
364062,e9y record expired,1184268037137672302
359249,e9y record expired,1223682888305208423
362261,e9y record expired,1184629996935102312
360405,e9y record expired,1176699255600352818
376265,e9y record expired,1201036705901137924
371449,e9y record expired,1195807811368944265
360141,e9y record expired,1175120739278088446
376334,e9y record expired,1205598298439561423
376250,e9y record expired,1246255562035828893
368111,e9y record expired,1192514381881942668
351650,e9y record expired,1192879074448700024
265154,e9y record expired,1057466642367923156
346627,e9y record expired,1154511386154887005
267578,e9y record expired,1067938024640253899
287704,e9y record expired,1065327926991972709
331212,e9y record expired,1169264173907316835
330243,e9y record expired,1124431009999741856
325167,e9y record expired,1109582372721098868
365373,e9y record expired,1194810472294074761
331760,e9y record expired,1126221787260154111
303505,e9y record expired,1165013873896678592
241389,e9y record expired,1070176145951503265
367450,e9y record expired,1199418774072682041
281508,e9y record expired,1055604480817560261
277547,e9y record expired,1072914191319188877
259735,e9y record expired,1082752382162110201
321577,e9y record expired,1101302849876405233
354993,e9y record expired,1166501578840863176
361693,e9y record expired,1230546703730990703
273960,e9y record expired,1179591690148895345
326344,e9y record expired,1116877647936761372
330473,e9y record expired,1131285998139054711
264393,e9y record expired,1024513214960731822
270318,e9y record expired,1036639784400536694
343175,e9y record expired,1147646878773073403
381748,e9y record expired,1224850492724621830
322201,e9y record expired,1103047344200382007
332034,e9y record expired,1126760604138162554
303972,e9y record expired,1080579436600697573
340524,e9y record expired,1143579157911457397
333858,e9y record expired,1131272938758534676
315963,e9y record expired,1113948245761272987
291520,e9y record expired,1071142008601295741
360537,e9y record expired,1207318100686391425
344219,e9y record expired,1357045855434467582
324809,e9y record expired,1126262507032312717
272419,e9y record expired,1045073204911835753
337293,e9y record expired,1176982646428830780
