balance_transaction_id,created_utc,reporting_category,charge_id,payment_method_type,card_funding,payment_metadata[bill_uuid],payment_metadata[copay_passthrough],payment_metadata[recouped_fee],refund_metadata[bill_uuid],refund_metadata[copay_passthrough],refund_metadata[recouped_fee]
txn_1OyDIeKA296nhejwtDEXUggA,2024-03-25 13:10:52,transfer,,,,,,,,,
txn_1OyDInKA296nhejwb05qCi0o,2024-03-25 13:11:01,transfer,,,,,,,,,
txn_1OyDIwKA296nhejwXBEzAXZu,2024-03-25 13:11:10,transfer,,,,,,,,,
txn_1OyDIyKA296nhejwnD0rZ2fh,2024-03-25 13:11:11,transfer,,,,,,,,,
txn_1OyDJcKA296nhejwRCo1AuDI,2024-03-25 13:11:52,transfer,,,,,,,,,
txn_1OyDKUKA296nhejwOebSGOrE,2024-03-25 13:12:45,transfer,,,,,,,,,
txn_1OyDKZKA296nhejwH1PcrUmT,2024-03-25 13:12:51,transfer,,,,,,,,,
txn_1OyDKkKA296nhejwBJlolVnO,2024-03-25 13:13:01,transfer,,,,,,,,,
txn_1OyDKtKA296nhejwkHZ0DFZU,2024-03-25 13:13:11,transfer,,,,,,,,,
txn_1OyDLaKA296nhejwntwEza3O,2024-03-25 13:13:54,transfer,,,,,,,,,
txn_3OyDboKA296nhejw0sIXs5BX,2024-03-25 13:30:41,charge,ch_3OyDboKA296nhejw0BP05FAB,card,prepaid,48af229a-e1c9-4f71-b7b3-465b4828f954,120.00,3.60,,,
txn_3OyDbqKA296nhejw164lj0fY,2024-03-25 13:30:42,charge,ch_3OyDbqKA296nhejw10OVTCBk,card,prepaid,1cb7d42b-df31-4b6f-bf29-46d48596b4c5,97.88,2.94,,,
txn_3OyDbuKA296nhejw13Zi8nIU,2024-03-25 13:30:46,charge,ch_3OyDbuKA296nhejw1snvWuxe,card,credit,05224441-3974-4699-80ac-c985365c23c3,1000.00,30.00,,,
txn_1OyFSTKA296nhejwiw1SQoXn,2024-03-25 15:29:09,transfer,,,,,,,,,
txn_1OyG6zKA296nhejwjvNRGuXs,2024-03-25 16:11:01,refund,py_3OrXC4KA296nhejw0xRGnLtX,us_bank_account,,d904997a-417a-4582-bbae-1589b3d5d48b,4012.00,0.00,3966e783-6c50-4b0c-adae-d380ca9ef1ab,-1404.00,0.00
txn_1OyGGxKA296nhejw0TV5iuvQ,2024-03-25 16:21:18,transfer_reversal,,,,,,,,,
txn_3OuaqGKA296nhejw1qNH8412,2024-03-25 17:04:53,refund,ch_3OuaqGKA296nhejw19Vnu41c,card,credit,e8fa885e-1440-42bd-895f-01a2fade6cff,539.91,16.20,9335cd47-cdd4-409a-96cf-4af4517b9df9,-13.49,-0.40
txn_1OyHB4KA296nhejwKoIlv084,2024-03-25 17:19:18,refund,py_3OlWvUKA296nhejw1bPbX902,us_bank_account,,bee48019-2955-4687-8d41-d13f24f124c5,1374.47,0.00,8d9df28e-74c8-4459-9b13-c4bb7aa67f12,-56.38,0.00
txn_1OyHxKKA296nhejwagaXc3Vb,2024-03-25 18:09:10,refund,py_3OlyO7KA296nhejw1WKIlesi,us_bank_account,,213bc0c3-7499-4a47-9c86-3db82965662b,14.35,0.00,4091357c-5ebb-4a70-89ef-234c0aa03f11,-12.63,0.00
txn_3OjiXjKA296nhejw0ZNATipu,2024-03-25 18:23:12,refund,ch_3OjiXjKA296nhejw0Af8zO4O,card,credit,b43c9852-3f23-4ff7-ba8a-c6865b35e7b7,100.00,3.00,79d2c6e6-61ca-40f9-a6e9-be96093bd63e,-31.60,-0.95
txn_3OwPEAKA296nhejw1VuA4bRg,2024-03-25 18:34:52,refund,ch_3OwPEAKA296nhejw1dW148n8,card,debit,e2732c8f-124b-4560-97e9-76c406e36d84,53.50,1.60,5a1ce7db-8441-4e43-934c-6a2b54aeb9c9,-0.57,-0.02
txn_3OuaqFKA296nhejw1om44NBa,2024-03-25 18:47:31,refund,ch_3OuaqFKA296nhejw1mvjyckP,card,credit,bfd6aeed-b174-4b6c-aa60-b11cbfd09645,94.90,2.85,168e0ad9-e589-4ea7-838c-1c03f5716266,-2.18,-0.07
txn_1OyIifKA296nhejw3PmG0KYC,2024-03-25 18:58:05,refund,py_3Oqy4gKA296nhejw1oMdU9jT,us_bank_account,,02eacaf8-a44b-4a25-8975-e1d19c94c194,250.00,0.00,96e8b002-c3b9-4b7d-a060-81ec839a2dcd,-50.00,0.00
txn_3Os3VJKA296nhejw1sBqqJNY,2024-03-25 18:59:56,refund,ch_3Os3VJKA296nhejw1ZThuxoi,card,prepaid,268d47aa-fa6c-413c-883e-703344897a6e,1805.46,54.16,0030deec-f75c-4385-89dc-cef74f552147,-244.97,-7.35
txn_3OyIAvKA296nhejw0tmKkMKJ,2024-03-25 20:04:23,charge,py_3OyIAvKA296nhejw0faMnnS6,us_bank_account,,b0af87d3-1b12-445c-8994-7d28cfbf8ad4,31.60,0.00,,,
txn_3OyGnaKA296nhejw0wLaQIEd,2024-03-25 20:06:05,charge,py_3OyGnaKA296nhejw0bSGsEUe,us_bank_account,,924991a9-5e80-47fb-a143-6460259cf975,720.00,0.00,,,
txn_3OyHArKA296nhejw1sUgCMD2,2024-03-25 20:07:40,charge,py_3OyHArKA296nhejw1xsmPjoF,us_bank_account,,80e98696-718e-4fd3-9cd8-2a463ec7204e,2025.00,0.00,,,
txn_3OyHB5KA296nhejw1QI5zSj8,2024-03-25 20:07:42,charge,py_3OyHB5KA296nhejw16QGn5Bz,us_bank_account,,3727f858-3b48-4aac-afd4-d4ba1193e23e,11875.91,0.00,,,
txn_3OyCfdKA296nhejw1jYuZCdc,2024-03-25 20:07:45,charge,py_3OyCfdKA296nhejw177BmlaE,us_bank_account,,42d39eb2-7ae4-4863-8b28-abff276cba7e,2.16,0.00,,,
txn_3OyCffKA296nhejw1AWA9r9C,2024-03-25 20:07:46,charge,py_3OyCffKA296nhejw1MsP8Mhs,us_bank_account,,0175120f-e71d-4625-a86d-a058d5b76d1a,235.20,0.00,,,
txn_3OyCfiKA296nhejw1XzqtDnD,2024-03-25 20:07:46,charge,py_3OyCfiKA296nhejw1ysEyutK,us_bank_account,,9722f9f7-67f9-48de-bd41-e84053352c16,2282.83,0.00,,,
txn_3OyIMDKA296nhejw1h8ofXv3,2024-03-25 20:10:34,charge,py_3OyIMDKA296nhejw1rys5V06,us_bank_account,,e5c752a3-2fd8-4f0e-8066-237e25736f03,0.56,0.00,,,
txn_3OyDbuKA296nhejw1fqIXtj1,2024-03-25 20:10:39,charge,py_3OyDbuKA296nhejw18z04fz3,us_bank_account,,33df3c50-01d1-4640-825a-979468781f38,60.00,0.00,,,
txn_3OyCfhKA296nhejw1jQr91Q3,2024-03-25 20:10:47,charge,py_3OyCfhKA296nhejw1Tb1Y6IF,us_bank_account,,d34d28e7-d792-4bc9-a949-0f739a4716b0,1906.00,0.00,,,
txn_3OyIYRKA296nhejw0iguykD9,2024-03-25 20:18:59,charge,py_3OyIYRKA296nhejw00GgJxf7,us_bank_account,,20f1ead1-32ad-4a40-9bb4-96d2c03f57e6,2.18,0.00,,,
txn_3OyGx7KA296nhejw06ss2MLO,2024-03-25 20:22:32,charge,py_3OyGx7KA296nhejw0vLPybQs,us_bank_account,,4f4380ff-aef9-40bb-b24d-e57d7ff0a992,8023.58,0.00,,,
txn_3OyIc9KA296nhejw0curp5tf,2024-03-25 23:03:35,charge,py_3OyIc9KA296nhejw0r6PHeVA,us_bank_account,,dbd07dff-fa74-4a8c-b4cd-c8ef2d7e10ee,50.00,0.00,,,
txn_3OyIkTKA296nhejw1qDh3qg2,2024-03-25 23:03:47,charge,py_3OyIkTKA296nhejw1ouMppl8,us_bank_account,,86baa642-4ad3-4dae-9134-85f3c3ae1310,2939.51,0.00,,,
txn_3OyJXRKA296nhejw04f40SkX,2024-03-25 23:05:08,charge,py_3OyJXRKA296nhejw0IHUVLr8,us_bank_account,,1f4c22e4-871d-4b8c-940e-59573a65bb6a,10540.00,0.00,,,
txn_1OyPftKA296nhejwUCLM4YWB,2024-03-26 02:23:40,transfer,,,,,,,,,
txn_1OyPh5KA296nhejwbz5Q9O1V,2024-03-26 02:24:55,transfer,,,,,,,,,
txn_1OyPkTKA296nhejwNhCAH3FX,2024-03-26 02:28:25,refund,py_3OizahKA296nhejw1YtdMGVt,us_bank_account,,d7705d05-7bca-4990-bc45-5376fb387adb,2000.00,0.00,713ac35e-4af4-4d4a-b4b6-0970b3b3f35f,-2000.00,0.00
txn_1OyYq1KA296nhejwzxb2MFzL,2024-03-26 12:10:44,transfer,,,,,,,,,
txn_1OyYqRKA296nhejwWowyUoHo,2024-03-26 12:11:11,transfer,,,,,,,,,
txn_1OyYqSKA296nhejwb1SFEveW,2024-03-26 12:11:12,transfer,,,,,,,,,
txn_1OyYuWKA296nhejwd42JQmVv,2024-03-26 12:15:24,transfer,,,,,,,,,
txn_1OyYucKA296nhejwvd5jkVXx,2024-03-26 12:15:29,transfer,,,,,,,,,
txn_1OyYwsKA296nhejwmQJJ2Jt5,2024-03-26 12:17:50,transfer,,,,,,,,,
txn_1OyYyUKA296nhejwUZUFCagz,2024-03-26 12:19:29,transfer,,,,,,,,,
txn_1OyYycKA296nhejwaKJakifs,2024-03-26 12:19:38,transfer,,,,,,,,,
txn_1OyZ0jKA296nhejwPyQoNdrd,2024-03-26 12:21:49,transfer,,,,,,,,,
txn_1OyZ1bKA296nhejw2CH7Rk10,2024-03-26 12:22:43,transfer,,,,,,,,,
txn_1OyZ2PKA296nhejwOUVVTyFC,2024-03-26 12:23:33,transfer,,,,,,,,,
txn_1OyZ2PKA296nhejwtX5OAHBM,2024-03-26 12:23:33,transfer,,,,,,,,,
txn_1OyZ3KKA296nhejwS1HTQIjI,2024-03-26 12:24:29,transfer,,,,,,,,,
txn_1OyZ51KA296nhejwbOpTloeS,2024-03-26 12:26:15,transfer,,,,,,,,,
txn_1OyZ9EKA296nhejwUMedBJdq,2024-03-26 12:30:36,transfer,,,,,,,,,
txn_1OyZ9FKA296nhejwzNN1u2UF,2024-03-26 12:30:37,transfer,,,,,,,,,
txn_1OyZ9nKA296nhejw0YfpMr2e,2024-03-26 12:31:11,transfer,,,,,,,,,
txn_1OyZ9uKA296nhejwlsAEZZbR,2024-03-26 12:31:18,transfer,,,,,,,,,
txn_1OyZlGKA296nhejw1LeYg7LK,2024-03-26 13:09:53,transfer,,,,,,,,,
txn_1OyZmiKA296nhejwYUWznDlQ,2024-03-26 13:11:24,transfer,,,,,,,,,
txn_1OyZmlKA296nhejw1vvgeRQf,2024-03-26 13:11:26,transfer,,,,,,,,,
txn_1OyZqJKA296nhejwzyOp1SGQ,2024-03-26 13:15:06,transfer,,,,,,,,,
txn_1OyZsaKA296nhejwY5NuN8Up,2024-03-26 13:17:28,transfer,,,,,,,,,
txn_1OyZtRKA296nhejwOjoUjLgM,2024-03-26 13:18:21,transfer,,,,,,,,,
txn_3Oya5LKA296nhejw0xCkr3Ep,2024-03-26 13:30:40,charge,ch_3Oya5LKA296nhejw0vrVvKxc,card,credit,956550ba-030c-42a9-a982-60f00a3a1533,200.00,6.00,,,
txn_3Oya5LKA296nhejw1dzv6i2O,2024-03-26 13:30:40,charge,ch_3Oya5LKA296nhejw1qWQG9gd,card,prepaid,cb9c67b9-005d-4c61-b6e1-60b286048458,50.00,1.50,,,
txn_3Oya5MKA296nhejw07naYgH6,2024-03-26 13:30:40,charge,ch_3Oya5MKA296nhejw01KSzVrz,card,credit,e3437b75-0282-4940-a44c-2614c1168aeb,156.80,4.70,,,
txn_3Oya5OKA296nhejw1Knr3HVe,2024-03-26 13:30:42,charge,ch_3Oya5OKA296nhejw1YQkHMfE,card,credit,f034c1d4-10a0-4192-b48e-40892a0a243c,200.00,6.00,,,
txn_3Oya5PKA296nhejw0NAtVHla,2024-03-26 13:30:44,charge,ch_3Oya5PKA296nhejw0VVt7PI7,card,credit,d48f76f8-22f2-4e8f-a926-22bf99e14297,200.00,6.00,,,
txn_3Oya5RKA296nhejw0jL46i4R,2024-03-26 13:30:45,charge,ch_3Oya5RKA296nhejw0y8CG9U9,card,credit,4558a633-0fed-4422-bba9-c2eac74a58fe,89.60,2.69,,,
txn_3Oya5SKA296nhejw0fqGu2Nh,2024-03-26 13:30:46,charge,ch_3Oya5SKA296nhejw0bjxBrQK,card,credit,07f95402-a4e8-40b5-8948-0d87aa3de060,200.00,6.00,,,
txn_3Oya5TKA296nhejw1xL0DYqD,2024-03-26 13:30:47,charge,ch_3Oya5TKA296nhejw1bIWwah8,card,credit,e86fc0c1-9f22-44c8-adfc-9e13212874ea,200.00,6.00,,,
txn_3Oya5UKA296nhejw0eGpZQKa,2024-03-26 13:30:49,charge,ch_3Oya5UKA296nhejw0RmYbFKh,card,credit,cf1eb25a-cbbf-49ff-847e-901c4c1aea11,134.40,4.03,,,
txn_3Oya5UKA296nhejw1QUABevW,2024-03-26 13:30:49,charge,ch_3Oya5UKA296nhejw1C5Y1e1f,card,prepaid,7c9dc3eb-6857-4555-ace2-12617c9f2d93,554.68,16.64,,,
txn_3Oya5WKA296nhejw1jDMV4mp,2024-03-26 13:30:50,charge,ch_3Oya5WKA296nhejw1WhAfGJz,card,credit,fc66f635-5d0b-49b3-9227-9b28d0dce095,200.00,6.00,,,
txn_3Oya5XKA296nhejw0PoHy0IT,2024-03-26 13:30:51,charge,ch_3Oya5XKA296nhejw0bJrqUSP,card,credit,1cd48edf-23f6-44c9-bda6-b9ce71ad2e24,8.40,0.25,,,
txn_3Oya5YKA296nhejw022WVKB9,2024-03-26 13:30:52,charge,ch_3Oya5YKA296nhejw0IXnSqTC,card,credit,5d4659c7-4028-4824-bac5-966316426d19,74.50,2.24,,,
txn_3Oya5ZKA296nhejw1V4hNbaP,2024-03-26 13:30:54,charge,ch_3Oya5ZKA296nhejw1CVl3zOr,card,credit,a6f792fd-8f2f-4ad7-bb6d-0d720096ad77,200.00,6.00,,,
txn_3Oya5bKA296nhejw0u0cS3C4,2024-03-26 13:30:55,charge,ch_3Oya5bKA296nhejw0Y3Zh7yY,card,credit,5f3a7cc1-4c36-4299-8f5e-15c8aaa2dd9a,10.74,0.32,,,
txn_3Oya5cKA296nhejw1TBbSDYY,2024-03-26 13:30:56,charge,ch_3Oya5cKA296nhejw1Sba1b6X,card,credit,15f25f03-d99f-4aac-8da7-72a330d88c7d,93.36,2.80,,,
txn_3Oya5dKA296nhejw0KiXG2ER,2024-03-26 13:30:57,charge,ch_3Oya5dKA296nhejw0k4OpieO,card,credit,416c7cf7-591c-4ccf-8182-dc4638adc1b3,10.70,0.32,,,
txn_3Oya5eKA296nhejw09aH0BHT,2024-03-26 13:30:58,charge,ch_3Oya5eKA296nhejw01BNume8,card,credit,a9bd15c9-d5ac-4ee2-a1f3-64b01563a071,24.50,0.74,,,
txn_3Oya5eKA296nhejw0okEeOtr,2024-03-26 13:30:58,charge,ch_3Oya5eKA296nhejw0qQ7GVQo,card,credit,b1d0a103-ff66-4736-9d48-0b1ad78971ff,200.00,6.00,,,
txn_3Oya5gKA296nhejw0GF44FdI,2024-03-26 13:31:00,charge,ch_3Oya5gKA296nhejw03NlpCeZ,card,credit,abdcb831-46fe-4e50-96eb-e92c4f215e76,93.13,2.79,,,
txn_3Oya5hKA296nhejw1cgvonnK,2024-03-26 13:31:02,charge,ch_3Oya5hKA296nhejw1QbEh7XI,card,credit,e0c7c7ef-73b7-4f9b-804b-f1f5a44f0870,68.40,2.05,,,
txn_3Oya5iKA296nhejw1Te6Ue3I,2024-03-26 13:31:02,charge,ch_3Oya5iKA296nhejw1gStOlGR,card,credit,e748166e-54b3-4fe8-863d-d89a901e1cc2,35.00,1.05,,,
txn_3Oya5jKA296nhejw18oGW8wT,2024-03-26 13:31:03,charge,ch_3Oya5jKA296nhejw1Mp3ZAQT,card,credit,03ff342d-144f-4b3a-b2e5-2a116f54f4f3,200.00,6.00,,,
txn_3Oya5lKA296nhejw0y5ASzpK,2024-03-26 13:31:06,charge,ch_3Oya5lKA296nhejw0vMf33VZ,card,credit,fa3935e8-b3bd-47b4-9e06-026ab4652f23,825.94,24.78,,,
txn_3Oya5mKA296nhejw0bLOQXHW,2024-03-26 13:31:06,charge,ch_3Oya5mKA296nhejw0zv4TbL0,card,credit,13b838ba-1a7c-4fcb-8b29-baeca149f0dd,1801.46,54.04,,,
txn_3Oya5nKA296nhejw0ffYqqq8,2024-03-26 13:31:07,charge,ch_3Oya5nKA296nhejw0GNhZNhh,card,credit,fe058790-81a4-4745-ba48-2e654c349b6f,350.00,10.50,,,
txn_1OybVNKA296nhejwWexqZ4oq,2024-03-26 15:01:36,transfer_reversal,,,,,,,,,
txn_1OybW7KA296nhejwLcOhg2De,2024-03-26 15:02:22,transfer_reversal,,,,,,,,,
txn_1OybXCKA296nhejwFHfBrz3I,2024-03-26 15:03:30,transfer_reversal,,,,,,,,,
txn_1OybYeKA296nhejwUPjzFZzZ,2024-03-26 15:05:00,transfer_reversal,,,,,,,,,
txn_1OybZwKA296nhejwrbm21fmR,2024-03-26 15:06:19,transfer_reversal,,,,,,,,,
txn_1OybbVKA296nhejww26iKRHW,2024-03-26 15:07:57,transfer_reversal,,,,,,,,,
txn_1OybcvKA296nhejwtLJxawiy,2024-03-26 15:09:24,transfer_reversal,,,,,,,,,
txn_3OyZwSKA296nhejw1qbO58mV,2024-03-26 20:06:20,charge,py_3OyZwSKA296nhejw1HH7hF4B,us_bank_account,,8b11b54a-0c06-45ab-a929-41dacc9b6468,408.00,0.00,,,
txn_3Oya5UKA296nhejw0ddvRTgT,2024-03-26 20:06:20,charge,py_3Oya5UKA296nhejw0ofRvCbM,us_bank_account,,77cb364c-a792-4156-a15d-9c3ac3853b1b,200.00,0.00,,,
txn_3Oya5gKA296nhejw0NU5eRxw,2024-03-26 20:06:26,charge,py_3Oya5gKA296nhejw016GTvKn,us_bank_account,,5d2942c4-f92f-40e1-8e9b-979364912cff,200.00,0.00,,,
txn_3Oya5OKA296nhejw0aQDdlGF,2024-03-26 20:06:28,charge,py_3Oya5OKA296nhejw0ki3c9ip,us_bank_account,,dd27626d-c36e-434e-94f4-4061f42f261f,22.32,0.00,,,
txn_3Oya5aKA296nhejw0CWaydWA,2024-03-26 20:06:31,charge,py_3Oya5aKA296nhejw0PVlysus,us_bank_account,,43f8eeef-8b10-45d8-acf9-bc4521b19e6d,50.00,0.00,,,
txn_3Oya5gKA296nhejw0o7MRr2g,2024-03-26 20:06:31,charge,py_3Oya5gKA296nhejw0iolJRaS,us_bank_account,,837703c1-2ac7-4cad-814c-e8c68bfb2b28,50.00,0.00,,,
txn_3Oya5QKA296nhejw1TGI9xKm,2024-03-26 20:06:32,charge,py_3Oya5QKA296nhejw1B8DNhoA,us_bank_account,,af27aa81-1e51-4870-8718-2f1a3b9b7a4a,10.00,0.00,,,
txn_3OyZxpKA296nhejw0gIAGJPW,2024-03-26 20:06:33,charge,py_3OyZxpKA296nhejw0A8U5OOk,us_bank_account,,530592e3-f21a-4951-bf7b-a1b5f5eb2268,113.58,0.00,,,
txn_3OyPkeKA296nhejw139fQa4P,2024-03-26 20:07:15,charge,py_3OyPkeKA296nhejw1L2YQ3um,us_bank_account,,372a563c-22e4-407d-b4dc-95d6e2ff1e66,5120.00,0.00,,,
txn_3OyaEJKA296nhejw0XRqSDkD,2024-03-26 20:07:41,charge,py_3OyaEJKA296nhejw0aVlSjGE,us_bank_account,,6f4e8362-eb43-435d-9e74-e00a2e37b9d1,187.78,0.00,,,
txn_3OyaDvKA296nhejw1pVEvGzM,2024-03-26 20:07:48,charge,py_3OyaDvKA296nhejw1fZYaPkA,us_bank_account,,e1d630b1-384b-47da-9f71-0763296349b7,3.50,0.00,,,
txn_3OyZ9oKA296nhejw04Nl1k10,2024-03-26 20:09:14,charge,py_3OyZ9oKA296nhejw0ggu1pbP,us_bank_account,,4db6eac0-1bbc-4c99-9463-735b73a38bc1,106.27,0.00,,,
txn_3OyZ9jKA296nhejw0cW68A9E,2024-03-26 20:09:19,charge,py_3OyZ9jKA296nhejw0zoXzqeS,us_bank_account,,09bc6a0b-79e2-4f95-83cd-7cd24490762f,1124.18,0.00,,,
txn_3OyZ9FKA296nhejw068FsX0T,2024-03-26 20:09:23,charge,py_3OyZ9FKA296nhejw0oeajw8l,us_bank_account,,a8da7c71-0b5f-4d1a-ab39-cd4a69ddd7bc,80.89,0.00,,,
txn_3OyZ9YKA296nhejw036bJxqL,2024-03-26 20:09:26,charge,py_3OyZ9YKA296nhejw0jUtABvF,us_bank_account,,53d1bfe3-8c89-430e-a12f-969444d28451,794.50,0.00,,,
txn_3OyZFFKA296nhejw1viwmMHn,2024-03-26 20:09:38,charge,py_3OyZFFKA296nhejw1Nl76CVk,us_bank_account,,15a2afbc-86d0-4bc3-a95b-4d71e92440c7,141.69,0.00,,,
txn_3OyPcJKA296nhejw0BnSwztC,2024-03-26 20:11:17,charge,py_3OyPcJKA296nhejw0V0QcX9N,us_bank_account,,3f0acc04-e967-41f0-8a1f-22a29f47817e,9500.00,0.00,,,
txn_3Oya5fKA296nhejw0lRa1RBG,2024-03-26 20:13:42,charge,py_3Oya5fKA296nhejw0nUzBNnE,us_bank_account,,d973c4dc-1159-4d8e-90a1-a2557c7f8942,50.00,0.00,,,
txn_3Oya5qKA296nhejw1ZZjApoX,2024-03-26 20:13:43,charge,py_3Oya5qKA296nhejw1wDkSze4,us_bank_account,,1d2631f2-5847-435f-b5a8-b7f4ee8fdd91,200.00,0.00,,,
txn_3Oya5rKA296nhejw1NdfEcHq,2024-03-26 20:13:43,charge,py_3Oya5rKA296nhejw1Xjx4L6Z,us_bank_account,,bf431ee0-ba3d-42a5-8d34-ea6ebfa8d7ac,200.00,0.00,,,
txn_3OyPcQKA296nhejw1fkPuBzs,2024-03-26 20:15:14,charge,py_3OyPcQKA296nhejw1thnuBdC,us_bank_account,,48bf1e61-608f-4ae6-afd1-241fd77ad734,1500.00,0.00,,,
txn_3OyaEgKA296nhejw1RkVgRbE,2024-03-26 20:16:53,charge,py_3OyaEgKA296nhejw1ysDffOz,us_bank_account,,2a713136-f7a0-40de-9b85-6e1b149f281a,502.00,0.00,,,
txn_3OydlkKA296nhejw0DqPdvbP,2024-03-26 20:21:17,charge,py_3OydlkKA296nhejw06SoLh8L,us_bank_account,,e0be8fb9-2d15-4345-8105-ce48f90e2d1a,4091.90,0.00,,,
txn_3OyZ9qKA296nhejw0AJsfI1Q,2024-03-26 20:21:29,charge,py_3OyZ9qKA296nhejw0NHFksTu,us_bank_account,,9671a8bd-365f-4259-91cd-7bb3d967566d,375.00,0.00,,,
txn_3OyZ9IKA296nhejw16ngImvg,2024-03-26 20:21:30,charge,py_3OyZ9IKA296nhejw1pjVorK8,us_bank_account,,62fc8507-e6d6-4e30-a917-5528f707b2f9,174.59,0.00,,,
txn_3OyZ9lKA296nhejw1CqZr2rI,2024-03-26 20:21:30,charge,py_3OyZ9lKA296nhejw1iBhxf5r,us_bank_account,,5d2e3004-b9b8-4e3c-b9ca-fc53ca370d1f,1906.00,0.00,,,
txn_3OyZ9TKA296nhejw0VuC1vg0,2024-03-26 20:21:31,charge,py_3OyZ9TKA296nhejw0AIQOHBA,us_bank_account,,67e3d5ad-5fe2-4010-8e1d-cecb310944c7,158.40,0.00,,,
txn_3OyZ9VKA296nhejw0X0Qnc5y,2024-03-26 20:21:31,charge,py_3OyZ9VKA296nhejw00OLWpzP,us_bank_account,,05c65fcd-19cf-4dbd-846b-9aca79e381a4,313.60,0.00,,,
txn_3OyZ9dKA296nhejw1PYMkyJx,2024-03-26 20:21:31,charge,py_3OyZ9dKA296nhejw1Q4ltavg,us_bank_account,,e79fd1c6-c5ac-49aa-b201-e102619afa3c,1823.86,0.00,,,
txn_3OyZ9fKA296nhejw01ozTxM1,2024-03-26 20:21:31,charge,py_3OyZ9fKA296nhejw06JKFTEH,us_bank_account,,984f8653-ec8f-4323-bfcc-b8431113d19c,9.67,0.00,,,
txn_3OyZ9hKA296nhejw1Exhy66v,2024-03-26 20:21:31,charge,py_3OyZ9hKA296nhejw1ApwSnm8,us_bank_account,,b3da26d0-aa23-47e8-86ef-489d441871d7,134.40,0.00,,,
txn_3OyZ9rKA296nhejw0kWUGcef,2024-03-26 20:21:31,charge,py_3OyZ9rKA296nhejw0vEjdMuv,us_bank_account,,d9fb0fc3-a647-4f74-bcc6-cec855d8f088,1041.42,0.00,,,
txn_3OyZ9uKA296nhejw005JPZK8,2024-03-26 20:21:32,charge,py_3OyZ9uKA296nhejw0z0h4US9,us_bank_account,,e2bcc605-1669-40e0-a94c-b23a17ec8348,1204.00,0.00,,,
txn_3OyZ9zKA296nhejw1uB11oeT,2024-03-26 20:21:32,charge,py_3OyZ9zKA296nhejw1IHnt27m,us_bank_account,,7842f4ef-1f59-463d-ac30-e660762ef929,1204.00,0.00,,,
txn_3OyZA1KA296nhejw00cbjxqi,2024-03-26 20:21:32,charge,py_3OyZA1KA296nhejw0XahQAva,us_bank_account,,abea8e31-ff9e-403c-b6ba-223cfbe8e998,2282.83,0.00,,,
txn_3OyZAAKA296nhejw1ikIs4rM,2024-03-26 20:21:32,charge,py_3OyZAAKA296nhejw1cUhDRPu,us_bank_account,,4db542ec-4d3d-4cd3-8983-f1cb4c2239a8,136.73,0.00,,,
txn_3OyZAGKA296nhejw1dRpc6L8,2024-03-26 20:21:32,charge,py_3OyZAGKA296nhejw14sLn0IG,us_bank_account,,b56ad872-1f5e-4f94-9d6a-8ed904c1b8cc,16.37,0.00,,,
txn_3OyZ9vKA296nhejw0L8Qa80d,2024-03-26 20:21:33,charge,py_3OyZ9vKA296nhejw0KD8Kbzc,us_bank_account,,cc7a2a90-cd89-426e-bb35-42dd470185c1,80.34,0.00,,,
txn_3OyZ9xKA296nhejw0vyDEPma,2024-03-26 20:21:33,charge,py_3OyZ9xKA296nhejw0IttjcOY,us_bank_account,,6e30720a-ef2d-42ca-bb8c-422777815c9a,106.27,0.00,,,
txn_3OyZEyKA296nhejw1pjMfJo1,2024-03-26 20:21:33,charge,py_3OyZEyKA296nhejw1h7Lkxfs,us_bank_account,,e66a74a2-5b32-414f-94ac-ce0fc54f2b89,16.26,0.00,,,
txn_3OyZyMKA296nhejw1IF8Ba1x,2024-03-26 20:21:52,charge,py_3OyZyMKA296nhejw1M3Rnsz0,us_bank_account,,005f9f78-14fa-4840-ac98-e18a8a0dcc3c,9041.31,0.00,,,
txn_3Oya5PKA296nhejw0hVJpI0q,2024-03-26 20:21:58,charge,py_3Oya5PKA296nhejw0XYvDjIy,us_bank_account,,6535dead-c43b-46bc-99d8-e74a365e2e21,37.68,0.00,,,
txn_3Oya5TKA296nhejw1BjtS3CA,2024-03-26 20:21:59,charge,py_3Oya5TKA296nhejw1k4KcjVA,us_bank_account,,44155f0b-2c5a-4111-a413-527f3886af59,50.00,0.00,,,
txn_3Oya5OKA296nhejw0eWlrFdo,2024-03-26 20:22:00,charge,py_3Oya5OKA296nhejw0MWVw7Rh,us_bank_account,,4ea040fd-4015-468c-aa2a-62c4e9f3e468,165.52,0.00,,,
txn_3OyZ9pKA296nhejw0XJ2WoUH,2024-03-26 20:22:44,charge,py_3OyZ9pKA296nhejw0ZLMGsB0,us_bank_account,,42975db9-8e0b-4560-842b-02e2b369ae40,134.40,0.00,,,
txn_3OyZ9BKA296nhejw1n78pDie,2024-03-26 20:22:45,charge,py_3OyZ9BKA296nhejw1t0zJO0k,us_bank_account,,0fc91366-9a3f-485e-a7ec-3da1d256d64c,3.71,0.00,,,
txn_3OyZ9bKA296nhejw02Xhozku,2024-03-26 20:22:46,charge,py_3OyZ9bKA296nhejw0TAkRsdW,us_bank_account,,43bc9bc2-ffa3-4fa0-82fc-0abbf312385a,1204.00,0.00,,,
